,Classifiers,batch,score,time,confusion_matrix
97,KNN,800,0.7714933669815504,22.721710920333862,"[[5287    2   40   44    4   24  130    0   18   11]
 [  62 3130 1323  164  133    9  424  140  488  782]
 [  22    5 5366  233   13    2   40  186   20    1]
 [  14    3  674 4477   61   49    4  470    8   59]
 [  24    3  102    1 5179    0  179   20   10  204]
 [  15   10  382  856  216 3726   83   76  102   73]
 [  81   31   34    1    8  177 5417    0  109    0]
 [   0   16   90   71  389    3    0 5067   15  446]
 [ 706   32  429   95  252   63  151  137 2976  854]
 [  45   13   61  168  588    2    2  289   25 4620]]"
98,KNN,900,0.7817071923063806,23.286879777908325,"[[5281    2   43   44   10   24  126    0   18   12]
 [  51 3183 1155  162   91   13  628   93  418  861]
 [  20    5 5468  162   11    1   38  156   18    9]
 [  13    3  431 4616   54   51    5  425   10  211]
 [  22    3   79    2 5066    0  164   16    9  361]
 [  14   10  362  715  170 3844   74   65  109  176]
 [  77   27   23    1   19  111 5491    0  109    0]
 [   0   16   88   54  229    2    0 4719   16  973]
 [ 701   32  394   65  223   71  156   79 2957 1017]
 [  34   15   42  158  170    4    3  143   25 5219]]"
99,KNN,1000,0.7917675544794189,30.51681900024414,"[[5279    2   40   51   13   22  122    0   20   11]
 [  48 3155 1372  142   71   14  583   95  455  720]
 [  18    5 5460  189   10    3   37  136   22    8]
 [  12    3  526 4534   47   62    3  421   12  199]
 [  22    3   68    2 5156    0  166   21   12  272]
 [  12   11  236  396  145 4298   71   49  118  203]
 [  75   28   18    1   26  109 5484    0  117    0]
 [   0   16   92   54  227    2    0 4748   22  936]
 [ 604   30  370   57  192   75  152   71 3120 1024]
 [  36   14   44  157  174    5    4  153   26 5200]]"
100,KNN,1000,0.7917675544794189,30.860987901687626,"[[5279    2   40   51   13   22  122    0   20   11]
 [  48 3155 1372  142   71   14  583   95  455  720]
 [  18    5 5460  189   10    3   37  136   22    8]
 [  12    3  526 4534   47   62    3  421   12  199]
 [  22    3   68    2 5156    0  166   21   12  272]
 [  12   11  236  396  145 4298   71   49  118  203]
 [  75   28   18    1   26  109 5484    0  117    0]
 [   0   16   92   54  227    2    0 4748   22  936]
 [ 604   30  370   57  192   75  152   71 3120 1024]
 [  36   14   44  157  174    5    4  153   26 5200]]"
101,KNN,2000,0.8668451386283804,53.88292932510376,"[[5334    2   14   49   14    2  111    0   29    5]
 [  15 5242  204  334   53    9  303   94  157  244]
 [  16   10 5449  267    5    1   32   92   14    2]
 [   6    4   72 5389    2   45    4  233   31   33]
 [  19    9   44   25 5159    0  154   16    7  289]
 [   9    8   26 1009   67 4157   64   32   81   86]
 [  35   24    4    6   17   76 5604    0   92    0]
 [   2   17   73  178  123    2    2 4870   14  816]
 [ 196   31   51  248   80   43   94   51 4553  348]
 [  29   22   16  266  187    2    7  176   28 5080]]"
102,KNN,3000,0.89010333185554,66.82772636413574,"[[5367    3    7   34   17   16   74    1   38    3]
 [  16 5756  186  159   44    6  208   66  140   74]
 [  18   20 5345  375    8    2   24   79   16    1]
 [   5    6   29 5443    5   57    4  210   30   30]
 [  17   19   37    3 5200    0  148   28    6  264]
 [  12   13   14  645   62 4550   50   35   79   79]
 [  39   29    4    1   17  104 5604    0   60    0]
 [   2   26   71  179  120    1    1 5036   16  645]
 [ 136   90   44  140   80   36   88   43 4813  225]
 [  12   26   18  215  175    7    6  238   29 5087]]"
103,KNN,4000,0.8938376018824813,91.5189003944397,"[[5323    3    7   89   21    3   82    3   29    0]
 [  18 5781  179  131   32   10  216   92  149   47]
 [  19   21 5442  270    5    3   29   72   25    2]
 [   4    7   24 5518    6   44    3  165   21   27]
 [  16   20   38    3 5152    0  148   34   13  298]
 [  13   11   21  626   49 4570   46   39   88   76]
 [  38   27    2    2   18   99 5609    0   63    0]
 [   1   27   60  168  174    1    1 5093   59  513]
 [ 148   77   54  146   74   30   81   42 4862  181]
 [  12   25   14  217  156    7    5  275   32 5070]]"
104,KNN,5000,0.8977423865225249,112.49698042869568,"[[5423    5    0   30    9    2   65    2   24    0]
 [   5 5751  188  123   43    7  184   72  184   98]
 [  18   16 5427  306    4    2   26   62   24    3]
 [   6    7   23 5564    8   43    4  112   20   32]
 [  14   11   37    3 5217    0  152   21   14  253]
 [  10   10    9  619   46 4538   59   41  128   79]
 [  41   17    3    1   16   94 5600    0   86    0]
 [   1   23   59  172  182    1    1 5065   46  547]
 [ 152   60   49  157   72   26   87   42 4871  179]
 [  12   15   14  214  145    2    8  180   30 5193]]"
105,KNN,6000,0.920454932987757,149.35999226570132,"[[5436    5    1   22    6    1   57    3   29    0]
 [   2 5958  170  129   58    4   82   76  114   62]
 [  20   14 5448  300    6    2   19   50   26    3]
 [   6    7   19 5595    6   36    3  109   20   18]
 [  13    9   26    4 5309    0  157   25   13  166]
 [   7    6    8  578   36 4612   52   33  135   72]
 [  42   17    3    0   11  101 5579    0  105    0]
 [   1   23   56  103   78    1    1 5732   21   81]
 [  55   50   43  124   51   20   63   36 5075  178]
 [  13   15   13  157  160    5    7  174   32 5237]]"
106,KNN,7000,0.9269174368243358,159.19294309616092,"[[5434    4    1   22    6    1   41    3   48    0]
 [   2 6021  156  115   59    6   69   72   95   60]
 [  16   13 5492  245    3    1   14   76   26    2]
 [   5    8   24 5614    2   43    1   82   22   18]
 [  13    8   27    5 5328    0  144   24   27  146]
 [   7    6    7  586   18 4633   52   18  159   53]
 [  39   14    3    0    8   59 5662    0   73    0]
 [   2   20   37  127   61    1    0 5753   11   85]
 [  46   40   46  105   47   21   53   37 5145  155]
 [  12   11   21  126  164    5    8  136   52 5278]]"
107,KNN,8000,0.9308733758483102,184.18431210517883,"[[5451    3    1   16    5    2   37    3   41    1]
 [   1 6032  185  116   63    4   44   69   74   67]
 [  16   10 5556  197    3    1   14   69   20    2]
 [   5    4   21 5634    1   50    1   63   19   21]
 [  13   13   25    7 5316    0  141   22   17  168]
 [   8    4   12  568   10 4692   47   14  111   73]
 [  28   11    4    3    8   51 5701    0   52    0]
 [   2   20   38  133   66    1    0 5729   10   98]
 [  45   25   45  108   44   31   55   29 5122  191]
 [  12    9   23  109  124    6   10  131   30 5359]]"
108,KNN,9000,0.9345564914913208,195.27871012687683,"[[5469    3    1   16    5    2   25    2   36    1]
 [   0 6079  165  113   61    2   38   72   61   64]
 [  15   15 5593  167    3    1   14   59   19    2]
 [   4    3   25 5638    1   51    1   60   17   19]
 [  13   14   16    4 5313    0  136   21   16  189]
 [   9    4   11  584    7 4718   44   12   93   57]
 [  37   11    4    3    8   49 5700    0   46    0]
 [   1   27   42  129   69    1    0 5729    8   91]
 [  39   25   47   99   31   26   56   30 5166  176]
 [  17    9   23  108   83    7    8  126   29 5403]]"
109,KNN,10000,0.9382225556730212,204.66444396972656,"[[5476    3    2   16    4    2   24    2   30    1]
 [   0 6121  167  116   57    4   35   62   34   59]
 [  14   14 5607  161    3    1   15   51   20    2]
 [   4    3   26 5645    2   52    1   52   18   16]
 [  15   13   15    5 5307    2  130   22   11  202]
 [  10    4   11  499    4 4835   39   13   81   43]
 [  33   11    5    2    3   45 5719    0   40    0]
 [   1   28   47  122   60    1    0 5755    7   76]
 [  39   25   51  112   33   35   48   30 5155  167]
 [  19   10   22  111   79    6    8  129   26 5403]]"
110,KNN,11000,0.9380861439825392,222.82356381416318,"[[5476    3    2   16    4    2   23    2   31    1]
 [   0 6109  171  115   56    5   37   65   35   62]
 [  13   14 5606  161    2    1   15   52   22    2]
 [   4    4   27 5640    2   51    1   56   18   16]
 [  13   13   16    5 5308    2  132   21   12  200]
 [  10    4   11  494    4 4827   40   13   88   48]
 [  33   10    5    2    3   45 5717    0   43    0]
 [   1   19   44  123   54    1    0 5771    7   77]
 [  38   26   49  114   34   34   46   30 5159  165]
 [  18    9   22  111   80    6    8  128   29 5402]]"
111,KNN,12000,0.9386658936670872,227.59720516204837,"[[5475    3    3   16    4    2   23    1   32    1]
 [   0 6113  155  128   56    5   37   65   34   62]
 [  10   13 5605  155    4    1   18   54   26    2]
 [   4    4   26 5630    2   60    1   53   22   17]
 [  13   13   17    5 5310    2  129   22   12  199]
 [  10    5    9  431    3 4891   41   12   85   52]
 [  32   10    5    2    4   43 5717    0   45    0]
 [   1   19   46  123   53    1    0 5767    6   81]
 [  33   26   45  119   34   40   50   30 5150  168]
 [  17   10   22  114   84    7    8  129   31 5391]]"
112,KNN,13000,0.9386829451283976,233.1335020065308,"[[5469    3    4   16    6    2   23    1   34    2]
 [   0 6114  163  123   56    5   38   65   34   57]
 [  11   12 5603  154    4    3   19   54   26    2]
 [   4    3   25 5633    2   58    1   53   23   17]
 [  12   13   16    5 5310    2  130   23   13  198]
 [  10    5    9  428    4 4898   40   13   81   51]
 [  32   10    5    2    4   48 5711    0   46    0]
 [   1   20   46  119   53    1    0 5772    6   79]
 [  34   30   39  118   36   40   53   28 5152  165]
 [  13   12   24  112   84    8    8  129   35 5388]]"
113,KNN,14000,0.9381714012890904,244.24446749687198,"[[5469    3    3   17    6    2   24    2   32    2]
 [   0 6100  173  118   52    5   46   69   37   55]
 [  10   12 5613  148    4    3   16   54   26    2]
 [   4    4   20 5638    2   57    2   53   22   17]
 [  11   12   19    5 5302    2  130   24   16  201]
 [  10    5   10  423    3 4900   41   15   83   49]
 [  31    9    4    4    5   47 5711    0   47    0]
 [   1   21   45  119   56    1    1 5766    7   80]
 [  39   31   41  129   35   37   53   28 5137  165]
 [  11   13   21  114   80    7    8  140   35 5384]]"
114,KNN,15000,0.93742113699144,262.4068763256073,"[[5470    3    2   16    6    2   25    2   32    2]
 [   0 6093  174  118   53    5   46   69   40   57]
 [  11   13 5614  147    3    3   15   56   24    2]
 [   4    4   23 5629    2   58    2   57   22   18]
 [  12   10   19    4 5299    2  130   26   18  202]
 [   9    5    9  416    7 4898   44   15   86   50]
 [  34    9    3    4    5   43 5705    0   55    0]
 [   1   19   44  118   56    1    1 5757    7   93]
 [  41   30   38  132   36   37   52   29 5135  165]
 [  11    9   19  103  107    6    8  139   35 5376]]"
115,KNN,16000,0.9381202469051598,251.85302186012268,"[[5460    3    2   16    6    2   25    2   42    2]
 [   1 6094  171  131   57    4   43   67   44   43]
 [  12   12 5608  154    4    3   15   54   24    2]
 [   4    3   21 5635    2   54    2   58   22   18]
 [  11    9   17    3 5314    1  137   28   22  180]
 [   8    5    9  390    7 4907   41   15  101   56]
 [  31    9    3    4    4   44 5695    0   68    0]
 [   1   17   44  118   46    2    1 5779    5   84]
 [  39   30   38  127   34   34   49   28 5148  168]
 [  11    8   17  102  111    7    8  140   32 5377]]"
116,KNN,17000,0.9373699826075096,2686.4370114803314,"[[5452    3    2   14    6    2   28    2   49    2]
 [   1 6089  169  124   57    9   42   63   48   53]
 [  14   11 5587  156    3    3   16   69   27    2]
 [   4    2   20 5629    1   54    2   67   24   16]
 [  12   10   19    3 5321    0  133   29   27  168]
 [   9    4    9  397    8 4900   46   14   99   53]
 [  31    9    3    3    4   41 5699    0   68    0]
 [   1   14   37  131   44    2    1 5775    6   86]
 [  37   30   39  127   32   30   53   30 5147  170]
 [   9    8   16   91  118    9    9  131   48 5374]]"
117,KNN,18000,0.9368754902295128,294.9017634391785,"[[5454    3    1   11    6    2   30    2   48    3]
 [   1 6052  177  122   64    8   36   76   58   61]
 [  15   13 5586  156    3    1   16   65   29    4]
 [   4    1   20 5625    1   56    2   63   25   22]
 [  13    9   23    2 5308    0  137   29   24  177]
 [   9    3    9  378    4 4915   45   12   88   76]
 [  25    9    5    2    4   44 5706    0   63    0]
 [   1   14   32  128   48    2    1 5762    5  104]
 [  38   24   37  110   33   34   58   27 5152  182]
 [   9    8   17   95  113    8   10  123   46 5384]]"
118,KNN,19000,0.9377621662176449,307.98095583915716,"[[5459    3    1   12    6    2   28    2   44    3]
 [   1 6074  161  114   61    7   34   79   62   62]
 [  14   13 5602  149    3    1   16   58   28    4]
 [   4    1   21 5624    0   58    1   62   25   23]
 [  15    9   21    2 5300    0  135   28   23  189]
 [   9    3    9  419    3 4879   45   10   86   76]
 [  26    9    5    2    5   44 5705    0   62    0]
 [   1   17   34  124   49    2    1 5762    5  102]
 [  36   23   34  105   32   30   56   25 5183  171]
 [  10    8   15   94   91    7    7  126   47 5408]]"
119,KNN,20000,0.9399959076492856,290.8510570526123,"[[5466    3    1   12    4    2   25    2   42    3]
 [   0 6113  157  121   55   10   32   74   38   55]
 [  14   14 5616  143    4    1   16   50   27    3]
 [   4    1   22 5628    0   62    1   54   25   22]
 [  14    7   20    1 5292   21  113   29   14  211]
 [  10    3    8  377    2 4939   38   10   81   71]
 [  26    9    5    2    4   44 5723    0   45    0]
 [   1   16   45  123   47    2    1 5762    5   95]
 [  34   22   33  114   34   29   54   25 5176  174]
 [  11    8   15   93   91   11    7  119   46 5412]]"
